"230","4237 DUBLIN ROAD, HILLIARD, OH, 43026","Match","Exact","4237 DUBLIN RD, HILLIARD, OH, 43026","-83.10379808599998,40.044584934000056","218656299","L"
"177","200 EAST LIVINGSTON AVE, COLUMBUS, OH, 43215","Match","Exact","200 E LIVINGSTON AVE, COLUMBUS, OH, 43215","-82.99363407899995,39.952721172000054","135620580","L"
"298","4776 WINTERSET DRIVE, COLUMBUS, OH, 43220","Match","Exact","4776 WINTERSET DR, COLUMBUS, OH, 43220","-83.05766105399994,40.055308351000065","649632079","R"
"178","2480 WEST DUBLIN GRANVILLE ROAD, COLUMBUS, OH, 43235","Match","Exact","2480 W DUBLIN GRANVILLE RD, COLUMBUS, OH, 43235","-83.05599322699999,40.09036953000003","652247647","L"
"299","105 PARK DRIVE, COLUMBUS, OH, 43209","Match","Exact","105 PARK DR, COLUMBUS, OH, 43209","-82.94605952799998,39.96621882300008","218680261","R"
"179","4575 MADISON LANE, GROVEPORT, OH, 43125","Match","Exact","4575 MADISON LN, GROVEPORT, OH, 43125","-82.88267814699998,39.87734448800006","218642829","R"
"70","5100 DIERKER ROAD, COLUMBUS, OH, 43220","Match","Exact","5100 DIERKER RD, COLUMBUS, OH, 43220","-83.07504770999998,40.06115297800005","649632092","R"
"71","2070 RIDGECLIFF ROAD, COLUMBUS, OH, 43221","Match","Exact","2070 RIDGECLIFF RD, COLUMBUS, OH, 43221","-83.06907316599995,40.022983285000066","218654330","R"
"72","908 BRICKER BOULEVARD, COLUMBUS, OH, 43221","Match","Exact","908 BRICKER BLVD, COLUMBUS, OH, 43221","-83.03842658299999,40.023853099000064","218691591","R"
"73","630 WIRT ROAD, GROVEPORT, OH, 43125","Match","Exact","630 WIRT RD, GROVEPORT, OH, 43125","-82.88316137499999,39.85052551700005","218497842","L"
"74","5075 CLEVELAND AVENUE, COLUMBUS, OH, 43231","Match","Exact","5075 CLEVELAND AVE, COLUMBUS, OH, 43231","-82.95192547199997,40.07422265300005","135707156","L"
"75","1100 SOUTH HAGUE AVENUE, COLUMBUS, OH, 43204","Match","Exact","1100 S HAGUE AVE, COLUMBUS, OH, 43204","-83.07575417799995,39.93262246300003","218678092","L"
"76","457 ALTON DARBY CREEK ROAD, GALLOWAY, OH, 43119","Match","Exact","457 ALTON DARBY CREEK RD, GALLOWAY, OH, 43119","-83.16700241399997,39.96032805400006","642841310","L"
"77","6305 PINEFIELD DRIVE, HILLIARD, OH, 43026","Match","Exact","6305 PINEFIELD DR, HILLIARD, OH, 43026","-83.17811159399997,40.01015703100006","646759136","L"
"78","7000 LONDON GROVEPORT ROAD, GROVE CITY, OH, 43123","Match","Exact","7000 LONDON GROVEPORT RD, GROVE CITY, OH, 43123","-83.18700579199998,39.852951285000074","135610636","R"
"79","300 GROVEPORT ROAD, CANAL WINCHESTER, OH, 43110","No_Match"
"180","3901 MAIZE ROAD, COLUMBUS, OH, 43224","Match","Exact","3901 MAIZE RD, COLUMBUS, OH, 43224","-82.98870920999997,40.04432974200006","218693966","L"
"181","4663 TRABUE RD, COLUMBUS, OH, 43228","Tie"
"182","799 EAST WALNUT STREET, WESTERVILLE, OH, 43081","Match","Exact","799 E WALNUT ST, WESTERVILLE, OH, 43081","-82.90110238899996,40.12053650300004","218698367","R"
"183","270 SOUTH HEMPSTEAD ROAD, WESTERVILLE, OH, 43081","Match","Exact","270 S HEMPSTEAD RD, WESTERVILLE, OH, 43081","-82.89562107599994,40.11538408000007","218687837","R"
"184","2435 EAKIN ROAD, COLUMBUS, OH, 43204","Match","Exact","2435 EAKIN RD, COLUMBUS, OH, 43204","-83.06222694999997,39.93642580200003","218678266","L"
"185","6005 ALKIRE ROAD, GALLOWAY, OH, 43119","Match","Exact","6005 ALKIRE RD, GALLOWAY, OH, 43119","-83.14530471999996,39.911217976000046","135635431","L"
"186","1200 SOUTH  WAGGONER ROAD, REYNOLDSBURG, OH, 43068","Match","Non_Exact","1200 WAGGONER RD, REYNOLDSBURG, OH, 43068","-82.79353972699994,39.95888796400004","647807734","L"
"187","862 EAST SECOND AVE, COLUMBUS, OH, 43201","Match","Exact","862 E 2ND AVE, COLUMBUS, OH, 43201","-82.98209631399999,39.98153295900005","218681227","L"
"188","1393 EAST BROAD STREET, COLUMBUS, OH, 43205","Match","Exact","1393 E BROAD ST, COLUMBUS, OH, 43205","-82.96440782599996,39.966334577000055","218680221","R"
"189","2555 EAST MAIN STREET, COLUMBUS, OH, 43209","Match","Exact","2555 E MAIN ST, COLUMBUS, OH, 43209","-82.93093178899994,39.95694531000004","135591070","R"
"80","2400 SUTTER PARKWAY, DUBLIN, OH, 43017","Match","Non_Exact","2400 SUTTER PKWY, DUBLIN, OH, 43016","-83.07962496899995,40.119580350000035","135561356","R"
"81","3919 BRICE ROAD, CANAL WINCHESTER, OH, 43110","Match","Exact","3919 BRICE RD, CANAL WINCHESTER, OH, 43110","-82.83441077299995,39.89515465300008","642841880","R"
"82","2900 MARTIN ROAD, DUBLIN, OH, 43017","Match","Exact","2900 MARTIN RD, DUBLIN, OH, 43017","-83.09477196699999,40.09472058400007","218696003","R"
"83","667 SULLIVANT AVENUE, COLUMBUS, OH, 43215","Match","Exact","667 SULLIVANT AVE, COLUMBUS, OH, 43215","-83.01527475599994,39.95424953400004","135576302","L"
"84","1100 RHOADS AVENUE, COLUMBUS, OH, 43206","Match","Exact","1100 RHOADS AVE, COLUMBUS, OH, 43206","-82.94966386299996,39.94434318200007","135582192","L"
"85","5200 EMERALD PARKWAY, DUBLIN, OH, 43017","No_Match"
"86","81 WEST BRIDGE STREET, DUBLIN, OH, 43017","Match","Exact","81 W BRIDGE ST, DUBLIN, OH, 43017","-83.11604779499999,40.09922880600004","641103203","L"
"87","5600 POST ROAD, DUBLIN, OH, 43017","Match","Exact","5600 POST RD, DUBLIN, OH, 43017","-83.13660690499995,40.10380513000007","218697823","R"
"88","75 NORTH HIGH STREET, DUBLIN, OH, 43017","Match","Exact","75 N HIGH ST, DUBLIN, OH, 43017","-83.11412758699998,40.10087172500005","640027989","L"
"89","4000 HARD ROAD, DUBLIN, OH, 43016","Match","Exact","4000 HARD RD, DUBLIN, OH, 43016","-83.10044991099994,40.11999153900007","635282179","R"
"190","608 STAMBAUGH AVENUE, COLUMBUS, OH, 43207","Match","Exact","608 STAMBAUGH AVE, COLUMBUS, OH, 43207","-82.97835572599996,39.91837764300004","218676683","L"
"191","428 EAST MAIN STREET, COLUMBUS, OH, 43215","Match","Exact","428 E MAIN ST, COLUMBUS, OH, 43215","-82.98779856299996,39.95753924500008","135579954","L"
"192","1147 MOUNT VERNON AVENUE, COLUMBUS, OH, 43203","Match","Exact","1147 MOUNT VERNON AVE, COLUMBUS, OH, 43203","-82.97159332899997,39.97238229800007","218651320","R"
"193","2201 FRED TAYLOR DRIVE, COLUMBUS, OH, 43210","Match","Exact","2201 FRED TAYLOR DR, COLUMBUS, OH, 43210","-83.02784457499996,40.006530455000075","218698653","L"
"194","3420 PETZINGER ROAD, COLUMBUS, OH, 43232","Match","Exact","3420 PETZINGER RD, COLUMBUS, OH, 43232","-82.90200277199995,39.92815788100006","218676927","L"
"195","2100 REYNOLDSBURG NEW ALBANY ROAD, BLACKLICK, OH, 43004","Match","Exact","2100 REYNOLDSBURG NEW ALBANY RD, BLACKLICK, OH, 43004","-82.81471618999996,40.02706961700005","635591367","R"
"196","5441 SUNBURY ROAD, GAHANNA, OH, 43230","Match","Exact","5441 SUNBURY RD, GAHANNA, OH, 43230","-82.90909682799997,40.06832236900004","647792671","L"
"197","3690 NORTH STYGLER ROAD, GAHANNA, OH, 43230","Match","Non_Exact","3690 STYGLER RD N, GAHANNA, OH, 43230","-82.88895505599999,40.04574569000005","635207382","R"
"198","5001 WILCOX ROAD, DUBLIN, OH, 43017","Match","Non_Exact","5001 WILCOX RD, DUBLIN, OH, 43016","-83.14872897999999,40.06525328200007","624421532","L"
"199","2040 WEST HENDERSON ROAD, COLUMBUS, OH, 43220","Match","Exact","2040 W HENDERSON RD, COLUMBUS, OH, 43220","-83.07318217599999,40.05643895600008","218658254","R"
"90","1934 NORTH FOURTH ST, COLUMBUS, OH, 43201","Match","Exact","1934 N 4TH ST, COLUMBUS, OH, 43201","-82.99848863399995,40.002355419000025","218652824","R"
"91","6926 TUSSING ROAD, REYNOLDSBURG, OH, 43068","Match","Exact","6926 TUSSING RD, REYNOLDSBURG, OH, 43068","-82.81523068399997,39.92668796600003","135608479","L"
"92","2505 BRENTNELL BOULEVARD, COLUMBUS, OH, 43211","Match","Exact","2505 BRENTNELL BLVD, COLUMBUS, OH, 43211","-82.94765416299998,40.019240024000055","218567009","L"
"93","1925 STRATFORD WAY, COLUMBUS, OH, 43219","Match","Exact","1925 STRATFORD WAY, COLUMBUS, OH, 43219","-82.94953015199997,39.97577416400003","218689551","R"
"94","4455 SOUTH HAMILTON ROAD, GROVEPORT, OH, 43125","Match","Exact","4455 S HAMILTON RD, GROVEPORT, OH, 43125","-82.88382322499996,39.88052899400003","218642825","R"
"95","3371 NOE BIXBY ROAD, COLUMBUS, OH, 43232","Match","Exact","3371 NOE BIXBY RD, COLUMBUS, OH, 43232","-82.86929596299996,39.90685778900007","218675511","R"
"96","417 SOUTH WEYANT AVENUE, COLUMBUS, OH, 43213","Match","Exact","417 S WEYANT AVE, COLUMBUS, OH, 43213","-82.90774143099998,39.963050242000065","135591495","R"
"97","745 NORTH WAGGONER ROAD, BLACKLICK, OH, 43004","Match","Exact","745 N WAGGONER RD, BLACKLICK, OH, 43004","-82.79128372699995,39.99903316500007","135755768","L"
"98","1045 ROSS ROAD, COLUMBUS, OH, 43227","Match","Exact","1045 ROSS RD, COLUMBUS, OH, 43227","-82.87900343999996,39.953789897000036","135593330","R"
"99","3770 SHATTUCK AVENUE, COLUMBUS, OH, 43220","Match","Exact","3770 SHATTUCK AVE, COLUMBUS, OH, 43220","-83.04128215499998,40.03590939900005","218684087","R"
"300","5147 KARL ROAD, COLUMBUS, OH, 43229","Match","Exact","5147 KARL RD, COLUMBUS, OH, 43229","-82.97652879399999,40.07191381300004","218686209","L"
"301","345 EAST WILSON BRIDGE ROAD, WORTHINGTON, OH, 43085","Match","Exact","345 E WILSON BRIDGE RD, WORTHINGTON, OH, 43085","-83.00432396899998,40.109247253000035","642842291","R"
"302","7400 WORTHINGTON GALENA ROAD, WORTHINGTON, OH, 43085","Match","Exact","7400 WORTHINGTON GALENA RD, WORTHINGTON, OH, 43085","-82.99251146999995,40.114102969000044","218687590","R"
"303","1499 HARD ROAD, COLUMBUS, OH, 43235","Match","Exact","1499 HARD RD, COLUMBUS, OH, 43235","-83.05823257499998,40.11690192200007","627908334","R"
"304","200 E WILSON BRIDGE RD, WORTHINGTON, OH, 43085","Match","Exact","200 E WILSON BRIDGE RD, WORTHINGTON, OH, 43085","-83.01036762099994,40.10959995500008","642842291","L"
"305","600 HIGH STREET, WORTHINGTON, OH, 43085","Match","Non_Exact","600 N HIGH ST, WORTHINGTON, OH, 43085","-83.01821229699993,40.08564163500006","218660407","R"
"306","2335 WEST CASE ROAD, COLUMBUS, OH, 43235","Match","Exact","2335 W CASE RD, COLUMBUS, OH, 43235","-83.07908202099998,40.07309268100005","641700841","L"
"307","5620 DUBLINSHIRE DRIVE, DUBLIN, OH, 43017","Match","Exact","5620 DUBLINSHIRE DR, DUBLIN, OH, 43017","-83.14655445899996,40.12294159700008","650012821","R"
"200","4938 WESTERVILLE ROAD, COLUMBUS, OH, 43231","Match","Exact","4938 WESTERVILLE RD, COLUMBUS, OH, 43231","-82.92858954199994,40.072697592000054","218661001","R"
"201","500 NORTH HAMILTON ROAD, GAHANNA, OH, 43230","Match","Exact","500 N HAMILTON RD, GAHANNA, OH, 43230","-82.86548410199998,40.03076904300008","218683503","R"
"202","1919 NORTHCLIFF DRIVE, COLUMBUS, OH, 43229","Match","Exact","1919 NORTHCLIFF DR, COLUMBUS, OH, 43229","-82.96599926299996,40.072270926000044","135571636","R"
"203","4767 NORTHTOWNE BOULEVARD, COLUMBUS, OH, 43229","Match","Exact","4767 NORTHTOWNE BLVD, COLUMBUS, OH, 43229","-82.95841229999996,40.06646869100007","218659177","L"
"204","6700 RINGS ROAD, DUBLIN, OH, 43016","Match","Exact","6700 RINGS RD, DUBLIN, OH, 43016","-83.17089526199999,40.07737185000008","646804667","R"
"205","1340 FISHINGER ROAD, COLUMBUS, OH, 43221","Match","Exact","1340 FISHINGER RD, COLUMBUS, OH, 43221","-83.04965843299999,40.024094569000056","218654413","R"
"206","4454 DAVIDSON ROAD, HILLIARD, OH, 43026","Match","Exact","4454 DAVIDSON RD, HILLIARD, OH, 43026","-83.13861052899995,40.049491310000064","635591681","R"
"207","5666 OAKMONT DRIVE, COLUMBUS, OH, 43232","Match","Exact","5666 OAKMONT DR, COLUMBUS, OH, 43232","-82.84252642199993,39.937895506000075","218678955","L"
"208","1650 OBETZ AVENUE, COLUMBUS, OH, 43207","Match","Exact","1650 OBETZ AVE, COLUMBUS, OH, 43207","-82.95620774199995,39.878755170000034","135586733","R"
"209","470 GLENMONT AVENUE, COLUMBUS, OH, 43214","Match","Exact","470 GLENMONT AVE, COLUMBUS, OH, 43214","-83.00668005499995,40.044631209000045","218693617","L"
"210","505 S OHIO AVE, COLUMBUS, OH, 43205","Match","Exact","505 S OHIO AVE, COLUMBUS, OH, 43205","-82.97119889099997,39.954391301000044","135580682","R"
"211","1739 NORTH HIGH STREET, COLUMBUS, OH, 43210","Match","Exact","1739 N HIGH ST, COLUMBUS, OH, 43210","-83.00766352599999,39.99762277000008","218652890","L"
"212","2485 OLDE SAWMILL BOULEVARD, DUBLIN, OH, 43016","Match","Exact","2485 OLDE SAWMILL BLVD, DUBLIN, OH, 43016","-83.08186210899999,40.12365544600004","135561338","L"
"213","3205 PARK STREET, GROVE CITY, OH, 43123","Match","Exact","3205 PARK ST, GROVE CITY, OH, 43123","-83.08813082999995,39.88006468700007","218641433","L"
"214","1113 PARSONS AVENUE, COLUMBUS, OH, 43206","Match","Exact","1113 PARSONS AVE, COLUMBUS, OH, 43206","-82.98330216399995,39.94069718500003","135580376","R"
"215","3231 LEE ELLEN PLACE, COLUMBUS, OH, 43207","Match","Exact","3231 LEE ELLEN PL, COLUMBUS, OH, 43207","-82.98938794999998,39.89676422700006","135617220","R"
"216","455 CLARK STATE ROAD, GAHANNA, OH, 43230","Match","Exact","455 CLARK STATE RD, GAHANNA, OH, 43230","-82.86443101999998,40.02470252400008","218692353","R"
"217","2341 SNOUFFER RD., WORTHINGTON, OH, 43085","Match","Exact","2341 SNOUFFER RD, WORTHINGTON, OH, 43085","-83.05446953399996,40.10352091500005","637159690","L"
"218","9500 JOHNSTOWN ROAD, NEW ALBANY, OH, 43054","Match","Non_Exact","9500 E JOHNSTOWN RD, NEW ALBANY, OH, 43054","-82.79705757799996,40.08865624900005","218686564","R"
"219","720 POINTVIEW DRIVE, WESTERVILLE, OH, 43081","Match","Exact","720 POINTVIEW DR, WESTERVILLE, OH, 43081","-82.91362269999996,40.106074859000046","218687056","L"
"220","5955 WEST BROAD STREET, GALLOWAY, OH, 43119","Match","Exact","5955 W BROAD ST, GALLOWAY, OH, 43119","-83.15965996399996,39.95081733600006","218679292","L"
"100","3650 SUNBURY ROAD, COLUMBUS, OH, 43219","Match","Exact","3650 SUNBURY RD, COLUMBUS, OH, 43219","-82.93278216799996,40.03385281200008","218694001","R"
"221","5475 BRAND ROAD, DUBLIN, OH, 43017","Match","Exact","5475 BRAND RD, DUBLIN, OH, 43017","-83.13881376899997,40.123461364000036","218663080","L"
"101","5100 KARL ROAD, COLUMBUS, OH, 43229","Match","Exact","5100 KARL RD, COLUMBUS, OH, 43229","-82.97639210199998,40.07179030100008","135618401","R"
"222","4877 CENTRAL COLLEGE ROAD, WESTERVILLE, OH, 43081","Match","Exact","4877 CENTRAL COLLEGE RD, WESTERVILLE, OH, 43081","-82.85650672499997,40.10025110300006","616828747","R"
"102","3281 MAYFAIR PARK PLACE, COLUMBUS, OH, 43213","Match","Exact","3281 MAYFAIR PARK PL, COLUMBUS, OH, 43213","-82.91180962099997,39.962733677000074","135591486","R"
"223","3228 WESTERVILLE ROAD, COLUMBUS, OH, 43224","Match","Exact","3228 WESTERVILLE RD, COLUMBUS, OH, 43224","-82.95539119099999,40.03355245300003","646315317","R"
"103","4203 ALKIRE RD., GROVE CITY, OH, 43123","Match","Exact","4203 ALKIRE RD, GROVE CITY, OH, 43123","-83.10729100399999,39.913804163000066","637525593","R"
"224","1850 COURTRIGHT ROAD, COLUMBUS, OH, 43227","Match","Exact","1850 COURTRIGHT RD, COLUMBUS, OH, 43227","-82.89780165099995,39.93461810100007","218647603","L"
"104","3607 DEMPSEY ROAD, WESTERVILLE, OH, 43081","Match","Exact","3607 DEMPSEY RD, WESTERVILLE, OH, 43081","-82.91497736699995,40.095210380000026","135588016","R"
"225","2199 HOLT ROAD, GROVE CITY, OH, 43123","Match","Exact","2199 HOLT RD, GROVE CITY, OH, 43123","-83.11921046399993,39.90807456700003","218643101","R"
"105","730 COLLINGWOOD AVENUE, COLUMBUS, OH, 43213","Match","Exact","730 COLLINGWOOD AVE, COLUMBUS, OH, 43213","-82.90038088399996,39.95774546600006","135591891","L"
"226","1355 SOUTH HAMILTON ROAD, COLUMBUS, OH, 43227","Match","Exact","1355 S HAMILTON RD, COLUMBUS, OH, 43227","-82.87768349399994,39.947343819000025","218647648","R"
"106","4410 EAST JOHNSTOWN ROAD, GAHANNA, OH, 43230","Match","Exact","4410 E JOHNSTOWN RD, GAHANNA, OH, 43230","-82.85745032199998,40.046934186000044","647775431","R"
"227","887 ROSEHILL ROAD, REYNOLDSBURG, OH, 43068","Match","Exact","887 ROSEHILL RD, REYNOLDSBURG, OH, 43068","-82.81853402099995,39.96400654400003","135617527","R"
"107","1826 LATTIMER DRIVE, COLUMBUS, OH, 43227","Match","Exact","1826 LATTIMER DR, COLUMBUS, OH, 43227","-82.86451661999996,39.93959276800007","641118768","L"
"228","1636 GRAHAM ROAD, REYNOLDSBURG, OH, 43068","Match","Exact","1636 GRAHAM RD, REYNOLDSBURG, OH, 43068","-82.79570518599996,39.951274660000024","218647941","L"
"108","3911 DRESDEN STREET, COLUMBUS, OH, 43224","Match","Exact","3911 DRESDEN ST, COLUMBUS, OH, 43224","-82.96932524999994,40.047547258000066","135775296","L"
"229","6699 EAST LIVINGSTON AVENUE, REYNOLDSBURG, OH, 43068","Match","Exact","6699 E LIVINGSTON AVE, REYNOLDSBURG, OH, 43068","-82.81667072899995,39.94417342700007","630522002","R"
"109","7350 SAWMILL ROAD, COLUMBUS, OH, 43235","Match","Exact","7350 SAWMILL RD, COLUMBUS, OH, 43235","-83.09045562399996,40.11513608700005","218663256","R"
